,Datetime,Open,High,Low,Close,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_80,RSI_14_B_20,MA10,MA20,MA50,slope20,slope20s1p,slope_chg_up,slope_chg_dn,macds1,macdss1,buy_pt,sell_pt,buy_pt_s1,sell_pt_s1,macdps1,macdsps1,dn_to_up,up_to_dn,vol_gt2
1382,2022-06-30 11:41:00,11667.25,11667.25,11667.25,11667.25,0.1796031472586037,-0.14332054180176101,0.3229236890603647,48.366896553905306,0,0,11667.975,11667.8875,11667.29,-29.26324327034594,-26.375330746252654,n,y,0.024157280669896863,0.26317040738227115,n,n,n,n,0.2481234621081967,0.35875382451080495,n,n,n
1383,2022-06-30 11:41:00,11666.0,11666.0,11666.0,11666.0,0.024157280669896863,-0.2390131267123743,0.26317040738227115,43.08760373085174,0,0,11667.625,11667.8875,11667.225,-32.545278716543315,-29.26324327034594,n,y,-0.21756420774727303,0.16702348435636233,n,n,n,n,0.1796031472586037,0.3229236890603647,n,n,n
1384,2022-06-30 11:42:00,11664.5,11664.5,11664.5,11664.5,-0.21756420774727303,-0.38458769210363536,0.16702348435636233,37.76114449486813,0,0,11667.25,11667.8125,11667.12,-34.55271137533115,-32.545278716543315,n,y,-0.48423985584850016,0.03677081631538984,n,n,n,n,0.024157280669896863,0.26317040738227115,n,n,n
1385,2022-06-30 11:42:00,11663.5,11663.5,11663.5,11663.5,-0.48423985584850016,-0.52101067216389,0.03677081631538984,34.68295219583757,0,0,11666.775,11667.6375,11667.035,-38.62803375673018,-34.55271137533115,n,y,-0.727541405149168,-0.11609162797752173,n,n,n,n,-0.21756420774727303,0.16702348435636233,n,n,n
1386,2022-06-30 11:43:00,11663.0,11663.0,11663.0,11663.0,-0.727541405149168,-0.6114497771716463,-0.11609162797752173,33.22459154808136,0,0,11666.275,11667.45,11666.85,-42.915206959489744,-38.62803375673018,n,y,-0.9098712069644534,-0.27484754377490805,n,n,n,n,-0.48423985584850016,0.03677081631538984,n,n,n
1387,2022-06-30 11:43:00,11663.0,11663.0,11663.0,11663.0,-0.9098712069644534,-0.6350236631895454,-0.27484754377490805,33.22459154808136,0,0,11665.725,11667.1125,11666.775,-47.13037055966123,-42.915206959489744,n,y,-1.0423532886488829,-0.428348692749703,n,n,n,n,-0.727541405149168,-0.11609162797752173,n,n,n
1388,2022-06-30 11:44:00,11663.0,11663.0,11663.0,11663.0,-1.0423532886488829,-0.6140045958991799,-0.428348692749703,33.224591548081364,0,0,11665.3,11666.7875,11666.72,-49.28076747033472,-47.13037055966123,n,y,-1.0744420616083517,-0.5575673665214327,n,n,n,n,-0.9098712069644534,-0.27484754377490805,n,n,n
1389,2022-06-30 11:44:00,11663.75,11663.75,11663.75,11663.75,-1.0744420616083517,-0.516874695086919,-0.5575673665214327,38.100768380053346,0,0,11665.0,11666.575,11666.675,-48.74298829568712,-49.28076747033472,n,y,-1.2269396237661567,-0.6914418179703775,n,n,n,n,-1.0423532886488829,-0.428348692749703,n,n,n
1390,2022-06-30 11:45:00,11662.0,11662.0,11662.0,11662.0,-1.2269396237661567,-0.5354978057957792,-0.6914418179703775,32.19343271201642,0,0,11664.4,11666.275,11666.63,-41.842999914594834,-48.74298829568712,n,y,-1.2526634730475052,-0.803686148985803,n,n,n,n,-1.0744420616083517,-0.5575673665214327,n,n,n
1391,2022-06-30 11:45:00,11663.0,11663.0,11663.0,11663.0,-1.2526634730475052,-0.4489773240617022,-0.803686148985803,38.0995039240386,0,0,11663.9,11666.0,11666.53,-36.6070748126075,-41.842999914594834,n,y,-1.3383141985759721,-0.9106117589038368,n,n,n,n,-1.2269396237661567,-0.6914418179703775,n,n,n
1392,2022-06-30 11:46:00,11662.0,11662.0,11662.0,11662.0,-1.3383141985759721,-0.4277024396721353,-0.9106117589038368,34.83217953938728,0,0,11663.375,11665.675,11666.39,-35.2099235349644,-36.6070748126075,n,y,-1.489883123722393,-1.026466031867548,n,n,n,n,-1.2526634730475052,-0.803686148985803,n,n,n
1393,2022-06-30 11:46:00,11660.75,11660.75,11660.75,11660.75,-1.489883123722393,-0.46341709185484503,-1.026466031867548,31.227215850519368,0,0,11662.85,11665.2375,11666.27,-34.07299101102225,-35.2099235349644,n,y,-1.6315410209299444,-1.1474810296800273,n,n,n,n,-1.3383141985759721,-0.9106117589038368,n,n,n
1394,2022-06-30 11:47:00,11660.25,11660.25,11660.25,11660.25,-1.6315410209299444,-0.48405999124991705,-1.1474810296800273,29.89444520993041,0,0,11662.425,11664.8375,11666.12,-38.88595082588365,-34.07299101102225,n,y,-1.7438765128063096,-1.2667601263052837,n,n,n,n,-1.489883123722393,-1.026466031867548,n,n,n
1395,2022-06-30 11:47:00,11660.0,11660.0,11660.0,11660.0,-1.7438765128063096,-0.47711638650102595,-1.2667601263052837,29.22286236746486,0,0,11662.075,11664.425,11665.98,-41.92960565868961,-38.88595082588365,n,y,-2.0114456131341285,-1.4156972236710526,n,n,n,n,-1.6315410209299444,-1.1474810296800273,n,n,n
1396,2022-06-30 11:48:00,11657.5,11657.5,11657.5,11657.5,-2.0114456131341285,-0.595748389463076,-1.4156972236710526,23.530158102478392,0,0,11661.525,11663.9,11665.805,-38.988596528927765,-41.92960565868961,n,y,-2.0984419668020564,-1.5522461722972534,n,n,n,n,-1.7438765128063096,-1.2667601263052837,n,n,y
1397,2022-06-30 11:48:00,11658.75,11658.75,11658.75,11658.75,-2.0984419668020564,-0.546195794504803,-1.5522461722972534,30.7898826617138,0,0,11661.1,11663.4125,11665.67,-41.535106429138,-38.988596528927765,n,y,-2.2623457542413234,-1.6942660886860674,n,n,n,n,-2.0114456131341285,-1.4156972236710526,n,n,y
1398,2022-06-30 11:49:00,11657.25,11657.25,11657.25,11657.25,-2.2623457542413234,-0.568079665555256,-1.6942660886860674,27.42518913976121,0,0,11660.525,11662.9125,11665.52,-44.04278311630341,-41.535106429138,n,y,-2.2852066047507833,-1.8124541918990107,n,n,n,n,-2.0984419668020564,-1.5522461722972534,n,n,y
1399,2022-06-30 11:49:00,11658.25,11658.25,11658.25,11658.25,-2.2852066047507833,-0.4727524128517726,-1.8124541918990107,32.70494741228657,0,0,11659.975,11662.4875,11665.345,-43.56094354624396,-44.04278311630341,n,y,-2.2371892471182946,-1.8974012029428675,n,n,n,n,-2.2623457542413234,-1.6942660886860674,n,n,y
1400,2022-06-30 11:50:00,11658.75,11658.75,11658.75,11658.75,-2.2371892471182946,-0.3397880441754271,-1.8974012029428675,35.24170079627743,0,0,11659.65,11662.025,11665.205,-40.17335797411665,-43.56094354624396,n,y,-2.174073776071964,-1.9527357175686868,n,n,n,n,-2.2852066047507833,-1.8124541918990107,n,n,y
1401,2022-06-30 11:50:00,11658.75,11658.75,11658.75,11658.75,-2.174073776071964,-0.22133805850327715,-1.9527357175686868,35.24170079627742,0,0,11659.225,11661.5625,11665.075,-34.67804350401619,-40.17335797411665,n,y,-2.0599625235299754,-1.9741810787609446,n,n,n,n,-2.2371892471182946,-1.8974012029428675,n,n,y
1402,2022-06-30 11:51:00,11659.25,11659.25,11659.25,11659.25,-2.0599625235299754,-0.08578144476903082,-1.9741810787609446,37.95424337057238,0,0,11658.95,11661.1625,11664.955,-24.69014606786496,-34.67804350401619,n,y,-2.1664569835229486,-2.0126362597133456,n,n,n,n,-2.174073776071964,-1.9527357175686868,n,n,y
1403,2022-06-30 11:52:00,11656.5,11656.5,11656.5,11656.5,-2.1664569835229486,-0.153820723809603,-2.0126362597133456,30.40959312542301,0,0,11658.525,11660.6875,11664.715,-24.78835149308778,-24.69014606786496,n,y,-2.3049759252990043,-2.0711041928304774,n,n,n,n,-2.0599625235299754,-1.9741810787609446,n,n,y
1404,2022-06-30 11:53:00,11655.5,11655.5,11655.5,11655.5,-2.3049759252990043,-0.23387173246852688,-2.0711041928304774,28.213326519869614,0,0,11658.05,11660.2375,11664.46,-25.8663567940945,-24.78835149308778,n,y,-2.3872346298212506,-2.134330280228632,n,n,n,n,-2.1664569835229486,-2.0126362597133456,n,n,y
1405,2022-06-30 11:53:00,11655.5,11655.5,11655.5,11655.5,-2.3872346298212506,-0.2529043495926184,-2.134330280228632,28.213326519869614,0,0,11657.6,11659.8375,11664.23,-31.116708062802935,-25.8663567940945,n,y,-2.205104160375413,-2.1484850562579885,n,n,n,n,-2.3049759252990043,-2.0711041928304774,n,n,y
1406,2022-06-30 11:54:00,11658.25,11658.25,11658.25,11658.25,-2.205104160375413,-0.056619104117424435,-2.1484850562579885,41.65315903367279,0,0,11657.675,11659.6,11664.055,-28.126529345324563,-31.116708062802935,n,y,-2.0771659958754753,-2.134221244181486,y,y,n,n,-2.3872346298212506,-2.134330280228632,n,n,y
1407,2022-06-30 11:54:00,11657.75,11657.75,11657.75,11657.75,-2.0771659958754753,0.0570552483060105,-2.134221244181486,40.18022143819513,0,0,11657.575,11659.3375,11663.91,-19.429135878428788,-28.126529345324563,n,y,-2.232460414050365,-2.1538690781552616,y,y,y,y,-2.205104160375413,-2.1484850562579885,y,n,y
1408,2022-06-30 11:55:00,11654.25,11654.25,11654.25,11654.25,-2.232460414050365,-0.07859133589510359,-2.1538690781552616,31.723527716709064,0,0,11657.275,11658.9,11663.68,-32.21092772367373,-19.429135878428788,n,y,-2.2289735859649227,-2.1688899797171937,n,n,y,y,-2.0771659958754753,-2.134221244181486,n,y,y
1409,2022-06-30 11:55:00,11655.5,11655.5,11655.5,11655.5,-2.2289735859649227,-0.060083606247729016,-2.1688899797171937,36.836583609693136,0,0,11657.0,11658.4875,11663.49,-34.49967968174801,-32.21092772367373,n,y,-2.280612411983384,-2.1912344661704317,n,n,n,n,-2.232460414050365,-2.1538690781552616,n,n,y
1410,2022-06-30 11:56:00,11654.5,11654.5,11654.5,11654.5,-2.280612411983384,-0.08937794581295222,-2.1912344661704317,34.60398692268383,0,0,11656.575,11658.1125,11663.265,-35.85666598809609,-34.49967968174801,n,y,-2.215308216847916,-2.1960492163059286,n,n,n,n,-2.2289735859649227,-2.1688899797171937,n,n,y
1411,2022-06-30 11:56:00,11655.5,11655.5,11655.5,11655.5,-2.215308216847916,-0.01925900054198726,-2.1960492163059286,38.61087366610192,0,0,11656.25,11657.7375,11663.03,-29.565059903795774,-35.85666598809609,n,y,-2.338328483143414,-2.224505069673426,n,n,n,n,-2.280612411983384,-2.1912344661704317,n,n,y
1412,2022-06-30 11:57:00,11653.0,11653.0,11653.0,11653.0,-2.338328483143414,-0.11382341346998803,-2.224505069673426,33.14349892936431,0,0,11655.625,11657.2875,11662.745,-26.62454833067996,-29.565059903795774,n,y,-2.5875514441104315,-2.297114344560827,n,n,n,n,-2.215308216847916,-2.1960492163059286,n,n,y
1413,2022-06-30 11:58:00,11650.75,11650.75,11650.75,11650.75,-2.5875514441104315,-0.2904370995496044,-2.297114344560827,29.143676241834378,0,0,11655.05,11656.7875,11662.44,-30.963756532073496,-26.62454833067996,n,y,-3.012583092227942,-2.44020809409425,n,n,n,n,-2.338328483143414,-2.224505069673426,n,n,y
1414,2022-06-30 11:58:00,11647.5,11647.5,11647.5,11647.5,-3.012583092227942,-0.5723749981336921,-2.44020809409425,24.53734218342893,0,0,11654.25,11656.15,11662.07,-36.43720540047551,-30.963756532073496,n,y,-3.410968764203062,-2.6343602281160123,n,n,n,n,-2.5875514441104315,-2.297114344560827,n,n,y
1415,2022-06-30 11:59:00,11646.25,11646.25,11646.25,11646.25,-3.410968764203062,-0.7766085360870498,-2.6343602281160123,23.029659492498073,0,0,11653.325,11655.4625,11661.655,-42.80389280677026,-36.43720540047551,n,y,-3.4648496323989093,-2.8004581089725917,n,n,n,n,-3.012583092227942,-2.44020809409425,n,n,y
1416,2022-06-30 11:59:00,11649.0,11649.0,11649.0,11649.0,-3.4648496323989093,-0.6643915234263176,-2.8004581089725917,32.81079540343231,0,0,11652.4,11655.0375,11661.3,-41.79897963395176,-42.80389280677026,n,y,-3.347920402267846,-2.9099505676316424,n,n,n,n,-3.410968764203062,-2.6343602281160123,n,n,y
1417,2022-06-30 12:00:00,11650.5,11650.5,11650.5,11650.5,-3.347920402267846,-0.43796983463620354,-2.9099505676316424,37.477851569480066,0,0,11651.675,11654.625,11660.915,-40.87147950307265,-41.79897963395176,n,y,-3.2580422829087183,-2.9795689106870578,n,n,n,n,-3.4648496323989093,-2.8004581089725917,n,n,y
1418,2022-06-30 12:00:00,11650.0,11650.0,11650.0,11650.0,-3.2580422829087183,-0.2784733722216606,-2.9795689106870578,36.56608140249559,0,0,11651.25,11654.2625,11660.525,-38.21065558209776,-40.87147950307265,n,y,-3.130553245997362,-3.0097657777491187,n,n,n,n,-3.347920402267846,-2.9099505676316424,n,n,y
1419,2022-06-30 12:01:00,11650.25,11650.25,11650.25,11650.25,-3.130553245997362,-0.12078746824824327,-3.0097657777491187,37.38630957234859,0,0,11650.725,11653.8625,11660.17,-29.449905366233867,-38.21065558209776,n,y,-2.8952777527374565,-2.986868172746786,y,y,n,n,-3.2580422829087183,-2.9795689106870578,n,n,y
1420,2022-06-30 12:01:00,11651.5,11651.5,11651.5,11651.5,-2.8952777527374565,0.0915904200093296,-2.986868172746786,41.462039645818535,0,0,11650.425,11653.5,11659.84,-15.56911717436974,-29.449905366233867,n,y,-2.7776655827728973,-2.9450276547520082,n,n,y,y,-3.130553245997362,-3.0097657777491187,y,n,y
1421,2022-06-30 12:02:00,11650.25,11650.25,11650.25,11650.25,-2.7776655827728973,0.1673620719791109,-2.9450276547520082,38.745932412228385,0,0,11649.9,11653.075,11659.475,3.2375233220725077,-15.56911717436974,n,y,-2.6738080070717842,-2.8907837252159636,n,n,n,n,-2.8952777527374565,-2.986868172746786,n,n,y
1422,2022-06-30 12:02:00,11650.0,11650.0,11650.0,11650.0,-2.6738080070717842,0.21697571814417937,-2.8907837252159636,38.20685367332983,0,0,11649.6,11652.6125,11659.105,23.574706201912605,3.2375233220725077,y,n,-2.5619673650598997,-2.825020453184751,n,n,n,n,-2.7776655827728973,-2.9450276547520082,n,n,y
1423,2022-06-30 12:03:00,11650.0,11650.0,11650.0,11650.0,-2.5619673650598997,0.2630530881248512,-2.825020453184751,38.206853673329825,0,0,11649.525,11652.2875,11658.715,31.182108293264115,23.574706201912605,y,n,-2.485032761032926,-2.757022914754386,n,n,n,n,-2.6738080070717842,-2.8907837252159636,n,n,y
1424,2022-06-30 12:03:00,11649.5,11649.5,11649.5,11649.5,-2.485032761032926,0.2719901537214602,-2.757022914754386,37.01239097789765,0,0,11649.725,11651.9875,11658.34,20.376435213836405,31.182108293264115,y,n,-2.436322940087848,-2.6928829198210784,n,n,n,n,-2.5619673650598997,-2.825020453184751,n,n,y
1425,2022-06-30 12:04:00,11649.0,11649.0,11649.0,11649.0,-2.436322940087848,0.2565599797332303,-2.6928829198210784,35.8068496273818,0,0,11650.0,11651.6625,11657.955,-11.109458206359776,20.376435213836405,y,n,-2.350452591026624,-2.6243968540621876,n,n,n,n,-2.485032761032926,-2.757022914754386,n,n,y
1426,2022-06-30 12:04:00,11649.25,11649.25,11649.25,11649.25,-2.350452591026624,0.27394426303556374,-2.6243968540621876,36.91328880589232,0,0,11650.025,11651.2125,11657.58,-30.269389752776913,-11.109458206359776,n,y,-2.0968453079622122,-2.5188865448421924,n,n,n,n,-2.436322940087848,-2.6928829198210784,n,n,y
1427,2022-06-30 12:05:00,11651.25,11651.25,11651.25,11651.25,-2.0968453079622122,0.4220412368799802,-2.5188865448421924,45.07013147460086,0,0,11650.1,11650.8875,11657.235,-12.90328459587432,-30.269389752776913,n,y,-1.9141405100290285,-2.3979373378795596,n,n,n,n,-2.350452591026624,-2.6243968540621876,n,n,y
1428,2022-06-30 12:05:00,11650.75,11650.75,11650.75,11650.75,-1.9141405100290285,0.48379682785053113,-2.3979373378795596,43.55399975319264,0,0,11650.175,11650.7125,11656.905,-7.150657779059765,-12.90328459587432,n,y,-1.6694100784861803,-2.252231886000884,n,n,n,n,-2.0968453079622122,-2.5188865448421924,n,n,n
1429,2022-06-30 12:06:00,11651.75,11651.75,11651.75,11651.75,-1.6694100784861803,0.5828218075147036,-2.252231886000884,47.36744275864882,0,0,11650.325,11650.525,11656.605,10.396492977002339,-7.150657779059765,n,y,-1.478588115556704,-2.097503131912048,n,n,n,n,-1.9141405100290285,-2.3979373378795596,n,n,n
1430,2022-06-30 12:06:00,11651.5,11651.5,11651.5,11651.5,-1.478588115556704,0.6189150163553441,-2.097503131912048,46.52126751020689,0,0,11650.325,11650.375,11656.275,33.007220517066656,10.396492977002339,y,n,-1.1925756019718392,-1.9165176259240062,n,n,n,n,-1.6694100784861803,-2.252231886000884,n,n,n
1431,2022-06-30 12:07:00,11653.0,11653.0,11653.0,11653.0,-1.1925756019718392,0.723942023952167,-1.9165176259240062,52.05547379937371,0,0,11650.6,11650.25,11655.975,37.366669412768694,33.007220517066656,y,n,-0.9748441386000195,-1.728182928459209,n,n,n,n,-1.478588115556704,-2.097503131912048,n,n,n
1432,2022-06-30 12:07:00,11652.75,11652.75,11652.75,11652.75,-0.9748441386000195,0.7533387898591895,-1.728182928459209,51.106221958702235,0,0,11650.875,11650.2375,11655.685,43.1523897340054,37.366669412768694,y,n,-0.6734893551765708,-1.5172442138026814,n,n,n,n,-1.1925756019718392,-1.9165176259240062,n,n,n
1433,2022-06-30 12:08:00,11654.25,11654.25,11654.25,11654.25,-0.6734893551765708,0.8437548586261105,-1.5172442138026814,56.260042952223,0,0,11651.3,11650.4125,11655.45,42.918834944602594,43.1523897340054,y,n,-0.4097670678202121,-1.2957487846061875,n,n,n,n,-0.9748441386000195,-1.728182928459209,n,n,n
1434,2022-06-30 12:08:00,11654.5,11654.5,11654.5,11654.5,-0.4097670678202121,0.8859817167859754,-1.2957487846061875,57.07221428108193,0,0,11651.8,11650.7625,11655.25,44.32934424839195,42.918834944602594,y,n,-0.3580214914836688,-1.1082033259816837,n,n,n,n,-0.6734893551765708,-1.5172442138026814,n,n,n
1435,2022-06-30 12:09:00,11652.5,11652.5,11652.5,11652.5,-0.3580214914836688,0.7501818344980149,-1.1082033259816837,49.20137238041816,0,0,11652.15,11651.075,11655.03,37.55420514161874,44.32934424839195,y,n,-0.37322912835406896,-0.9612084864561607,n,n,n,n,-0.4097670678202121,-1.2957487846061875,n,n,n
1436,2022-06-30 12:09:00,11651.75,11651.75,11651.75,11651.75,-0.37322912835406896,0.5879793581020918,-0.9612084864561607,46.60569107314083,0,0,11652.4,11651.2125,11654.805,29.24882633654698,37.55420514161874,y,n,-0.32106156033660227,-0.833179101232249,n,n,n,n,-0.3580214914836688,-1.1082033259816837,n,n,n
1437,2022-06-30 12:10:00,11652.5,11652.5,11652.5,11652.5,-0.32106156033660227,0.5121175408956468,-0.833179101232249,49.476174618287885,0,0,11652.525,11651.3125,11654.595,21.260559161971827,29.24882633654698,y,n,-0.2765307129102439,-0.721849423567848,n,n,n,n,-0.37322912835406896,-0.9612084864561607,n,n,n
1438,2022-06-30 12:10:00,11652.5,11652.5,11652.5,11652.5,-0.2765307129102439,0.4453187106576041,-0.721849423567848,49.476174618287885,0,0,11652.7,11651.4375,11654.385,7.253194612725348,21.260559161971827,y,n,-0.23849052517834934,-0.6251776438899482,n,n,n,n,-0.32106156033660227,-0.833179101232249,n,n,n
1439,2022-06-30 12:11:00,11652.5,11652.5,11652.5,11652.5,-0.23849052517834934,0.3866871187115989,-0.6251776438899482,49.476174618287885,0,0,11652.775,11651.55,11654.16,-5.452621987812509,7.253194612725348,y,n,-0.2059691185495467,-0.5413359388218679,n,n,n,n,-0.2765307129102439,-0.721849423567848,n,n,n
1440,2022-06-30 12:11:00,11652.5,11652.5,11652.5,11652.5,-0.2059691185495467,0.33536682027232123,-0.5413359388218679,49.47617461828789,0,0,11652.875,11651.6,11653.97,-23.3356068634928,-5.452621987812509,n,y,-0.1781421575888089,-0.4686971825752561,n,n,n,n,-0.23849052517834934,-0.6251776438899482,n,n,n
1441,2022-06-30 12:12:00,11652.5,11652.5,11652.5,11652.5,-0.1781421575888089,0.2905550249864472,-0.4686971825752561,49.4761746182879,0,0,11652.825,11651.7125,11653.76,-25.22392339736078,-23.3356068634928,n,y,-0.1543102974901558,-0.40581980555823605,n,n,n,n,-0.2059691185495467,-0.5413359388218679,n,n,n
1442,2022-06-30 12:12:00,11652.5,11652.5,11652.5,11652.5,-0.1543102974901558,0.25150950806808026,-0.40581980555823605,49.47617461828789,0,0,11652.8,11651.8375,11653.57,-28.610459665965205,-25.22392339736078,n,y,-0.13388009031950787,-0.3514318625104904,n,n,n,n,-0.1781421575888089,-0.4686971825752561,n,n,n
1443,2022-06-30 12:13:00,11652.5,11652.5,11652.5,11652.5,-0.13388009031950787,0.21755177219098254,-0.3514318625104904,49.47617461828789,0,0,11652.625,11651.9625,11653.405,-15.782659800697378,-28.610459665965205,n,y,-0.11634781871543964,-0.30441505375148026,n,n,n,n,-0.1543102974901558,-0.40581980555823605,n,n,n
1444,2022-06-30 12:13:00,11652.5,11652.5,11652.5,11652.5,-0.11634781871543964,0.18806723503604061,-0.30441505375148026,49.47617461828789,0,0,11652.425,11652.1125,11653.25,20.89776549883886,-15.782659800697378,n,y,-0.10128580741547921,-0.26378920448428006,n,n,n,n,-0.13388009031950787,-0.3514318625104904,n,n,n
1445,2022-06-30 12:14:00,11652.5,11652.5,11652.5,11652.5,-0.10128580741547921,0.16250339706880085,-0.26378920448428006,49.47617461828789,0,0,11652.425,11652.2875,11653.1,26.14684123558092,20.89776549883886,y,n,-0.08833083209719916,-0.22869753000686388,n,n,n,n,-0.11634781871543964,-0.30441505375148026,n,n,n
1446,2022-06-30 12:14:00,11652.5,11652.5,11652.5,11652.5,-0.08833083209719916,0.14036669790966472,-0.22869753000686388,49.47617461828789,0,0,11652.5,11652.45,11653.0,,26.14684123558092,y,n,-0.07717430348930066,-0.19839288470335123,n,n,n,n,-0.10128580741547921,-0.26378920448428006,n,n,n
1447,2022-06-30 12:15:00,11652.5,11652.5,11652.5,11652.5,-0.07717430348930066,0.12121858121405057,-0.19839288470335123,49.476174618287885,0,0,11652.5,11652.5125,11652.875,,,n,n,-0.06755395425716415,-0.1722250986141138,n,n,n,n,-0.08833083209719916,-0.22869753000686388,n,n,n
1448,2022-06-30 12:15:00,11652.5,11652.5,11652.5,11652.5,-0.06755395425716415,0.10467114435694966,-0.1722250986141138,49.47617461828789,0,0,11652.5,11652.6,11652.78,,,n,n,-0.05924679797135468,-0.14962943848556198,n,n,n,n,-0.07717430348930066,-0.19839288470335123,n,n,n
1449,2022-06-30 12:16:00,11652.5,11652.5,11652.5,11652.5,-0.05924679797135468,0.0903826405142073,-0.14962943848556198,49.47617461828789,0,0,11652.5,11652.6375,11652.665,,,n,n,-0.05206316500698449,-0.1301161837898465,n,n,n,n,-0.06755395425716415,-0.1722250986141138,n,n,n
1450,2022-06-30 12:16:00,11652.5,11652.5,11652.5,11652.5,-0.05206316500698449,0.078053018782862,-0.1301161837898465,49.47617461828789,0,0,11652.5,11652.6875,11652.54,,,n,n,-0.045841650120564736,-0.11326127705599014,n,n,n,n,-0.05924679797135468,-0.14962943848556198,n,n,n
1451,2022-06-30 12:17:00,11652.5,11652.5,11652.5,11652.5,-0.045841650120564736,0.0674196269354254,-0.11326127705599014,49.47617461828789,0,0,11652.5,11652.6625,11652.415,,,n,n,-0.040444831902277656,-0.09869798802524764,n,n,n,n,-0.05206316500698449,-0.1301161837898465,n,n,n
1452,2022-06-30 12:17:00,11652.5,11652.5,11652.5,11652.5,-0.040444831902277656,0.05825315612296998,-0.09869798802524764,49.47617461828789,0,0,11652.5,11652.65,11652.28,,,n,n,-0.035755645756580634,-0.08610951957151423,n,n,n,n,-0.045841650120564736,-0.11326127705599014,n,n,n
1453,2022-06-30 12:18:00,11652.5,11652.5,11652.5,11652.5,-0.035755645756580634,0.0503538738149336,-0.08610951957151423,49.476174618287885,0,0,11652.5,11652.5625,11652.2,,,n,n,-0.031674310221205815,-0.07522247770145254,n,n,n,n,-0.040444831902277656,-0.09869798802524764,n,n,n
1454,2022-06-30 12:18:00,11652.5,11652.5,11652.5,11652.5,-0.031674310221205815,0.04354816748024673,-0.07522247770145254,49.47617461828789,0,0,11652.5,11652.4625,11652.14,,,n,n,-0.028115721865106025,-0.06580112653418324,n,n,n,n,-0.035755645756580634,-0.08610951957151423,n,n,n
1455,2022-06-30 12:19:00,11652.5,11652.5,11652.5,11652.5,-0.028115721865106025,0.037685404669077216,-0.06580112653418324,49.47617461828789,0,0,11652.5,11652.4625,11652.08,,,n,n,-0.2044944264634978,-0.09353978652004616,y,y,n,n,-0.031674310221205815,-0.07522247770145254,n,n,n
1456,2022-06-30 12:19:00,11650.25,11650.25,11650.25,11650.25,-0.2044944264634978,-0.11095463994345164,-0.09353978652004616,29.817300201228598,0,0,11652.275,11652.3875,11651.92,-26.14684123558087,,n,n,-0.6594407685115584,-0.20671998291834862,n,n,y,y,-0.028115721865106025,-0.06580112653418324,n,y,n
1457,2022-06-30 12:20:00,11646.25,11646.25,11646.25,11646.25,-0.6594407685115584,-0.45272078559320983,-0.20671998291834862,16.934722411786662,0,1,11651.65,11652.075,11651.69,-32.14376047441366,-26.14684123558087,n,y,-0.7889919964000001,-0.3231743856146789,n,n,n,n,-0.2044944264634978,-0.09353978652004616,n,n,n
1458,2022-06-30 12:20:00,11649.0,11649.0,11649.0,11649.0,-0.7889919964000001,-0.46581761078532113,-0.3231743856146789,37.06620510324951,0,0,11651.3,11651.9,11651.585,-37.04948680078665,-32.14376047441366,n,y,-0.8815008843885153,-0.43483968536944617,n,n,n,n,-0.6594407685115584,-0.20671998291834862,n,n,n
1459,2022-06-30 12:21:00,11649.0,11649.0,11649.0,11649.0,-0.8815008843885153,-0.4466611990190691,-0.43483968536944617,37.06620510324951,0,0,11650.95,11651.725,11651.455,-39.36420844693344,-37.04948680078665,n,y,-0.9638767837041087,-0.5406471050363787,n,n,n,n,-0.7889919964000001,-0.3231743856146789,n,n,n
1460,2022-06-30 12:21:00,11648.75,11648.75,11648.75,11648.75,-0.9638767837041087,-0.42322967866773,-0.5406471050363787,36.142670522874525,0,0,11650.575,11651.5375,11651.34,-40.176531112312794,-39.36420844693344,n,y,-0.9775459152624535,-0.6280268670815936,n,n,n,n,-0.8815008843885153,-0.43483968536944617,n,n,n
1461,2022-06-30 12:22:00,11649.25,11649.25,11649.25,11649.25,-0.9775459152624535,-0.3495190481808599,-0.6280268670815936,39.39502584459696,0,0,11650.25,11651.375,11651.215,-37.36666941276867,-40.176531112312794,n,y,-0.6979129452265624,-0.6420040827105874,n,n,n,n,-0.9638767837041087,-0.5406471050363787,n,n,n
1462,2022-06-30 12:22:00,11652.75,11652.75,11652.75,11652.75,-0.6979129452265624,-0.055908862515975044,-0.6420040827105874,56.20856485174589,0,0,11650.275,11651.3875,11651.21,-18.663026355009034,-37.36666941276867,n,y,-0.2315576217479247,-0.5599147905180548,y,y,n,n,-0.9775459152624535,-0.6280268670815936,n,n,n
1463,2022-06-30 12:23:00,11655.75,11655.75,11655.75,11655.75,-0.2315576217479247,0.3283571687701301,-0.5599147905180548,65.13664265992773,0,0,11650.6,11651.55,11651.31,10.88756062269739,-18.663026355009034,n,y,0.15640233393241942,-0.41665136562795996,n,n,y,y,-0.6979129452265624,-0.6420040827105874,y,n,n
1464,2022-06-30 12:23:00,11656.0,11656.0,11656.0,11656.0,0.15640233393241942,0.5730536995603794,-0.41665136562795996,65.76306481061096,0,0,11650.95,11651.725,11651.48,29.951568918091056,10.88756062269739,y,n,0.35886210167154786,-0.2615486721680584,n,n,n,n,-0.2315576217479247,-0.5599147905180548,n,n,n
